小区,房屋数量,count,均价变动,lng,lat,地址
伊顿花园,1,24303.0,-0.031070599999999997,120.73943700000001,31.31343,南施街1号
龙凤公寓,1,10439.0,0.235271,120.72453300000001,30.766687,洪仁路
金凤凰温泉逸墅,64,8953.0,0.00880427,120.63815100000001,31.791465000000002,金谷路1号
西苑公寓,1,9751.0,0.0264392,120.678772,30.523563,联合路323号
双龙景苑,14,8205.0,-0.0724929,120.926607,30.70755,平林路
同创颐园,1,9965.0,0.00857445,120.79783300000001,30.677839000000002,五星路1145号
南湖秋月,3,10240.0,0.175807,120.862609,31.116187,富贵路2号
东方新家园,1,7285.0,0.126426,120.769504,30.789084000000003,锦绣路
舟山花园二期,1,10000.0,,120.430457,31.247003000000003,舟山花园路
中南世纪城,5,12520.0,-0.000611045,120.64662299999999,31.135135,"中山南路,近长板路"
清水湾,3,21289.0,1.07463,120.928591,31.406339000000003,花园路2813号
黎明苑,16,8641.0,-0.037210599999999996,120.821126,30.715118,东余线
新都汇,12,14600.0,0.134747,120.957429,31.292647,新吴街19号
水乡学府,3,8372.0,-0.047668699999999994,120.901101,30.897171999999998,镇北路
锦泰花园,1,10879.0,-0.0184454,120.65545800000001,31.099925,中山南路
朗诗南门绿郡(别墅),1,42742.0,0.042497900000000005,120.62974799999999,31.289263000000002,苏纶路258号
茶香坊(东区),10,6870.0,-0.0883072,120.79853,30.793854,章园路559号
皇都花苑,70,10749.0,0.00852121,120.79386799999999,30.757284999999996,南溪西路2219号
龙潭福里(一期),1,6037.0,-0.0618493,120.79504399999999,32.054727,"厚生路,近黄海路"
万科新都会,11,29167.0,-0.204521,120.415426,31.350758000000003,武夷山路
永福花园,13,9651.0,0.0387282,120.92284199999999,30.841239,晋阳西路
雅居乐花园,1,7694.0,-0.178817,120.971624,31.934496999999997,复兴东路
怡佳苑,6,56508.0,0.139005,120.552768,31.885296000000004,人民路
博雅苑,1,21847.0,-0.13759100000000002,120.612016,31.273033,宝带西路858号
香橼别墅,2,17377.0,0.049208999999999996,120.76396899999999,30.777959000000003,秀洲路
合生伴海,1,24972.0,0.031997500000000005,120.809403,31.693842,通港路
金色华庭,10,9304.0,-0.0485347,120.72785400000001,30.632714,兴乐路344号
紫藤花墅,20,14486.0,-0.0106307,119.878998,31.01336,五峰路288号
绿城安吉桃花源,7,15707.0,0.0641646,119.63861599999998,30.582753999999998,梅灵线
奥林苑,1,16886.0,-0.11123800000000002,120.973005,31.386903999999998,柏庐中路
枫丹御园,7,11998.0,-0.0861675,120.928903,31.177135999999997,环湖北路118号
碧桂园凤凰岛,17,14875.0,-0.0510642,120.87331,31.246014000000002,湖滨路68号
苏州吴中万达广场,7,12253.0,-0.0426832,120.61409599999999,31.259947999999998,"友新路,近石湖西路"
凤凰城,2,16842.0,-0.0568385,120.98366299999999,31.420095,长江北路288号
缇香镜湖湾,6,13564.0,-0.0875708,120.536846,31.841372999999997,港城大道
绿洲华庭,8,14431.0,0.0711308,120.63931200000002,30.908196000000004,"舜湖西路,近宝龙桥路"
佳源东方都市(别墅),12,10814.0,0.0719015,120.82118500000001,30.737343,亚欧路
太湖相王府(别墅),1,15765.0,-0.08835549999999999,120.42709599999999,31.226691,香山南路
平湖瑞园,1,14883.0,-0.06675139999999999,120.86076200000001,31.246097999999996,湖滨路188号
金汇智博,14,9747.0,0.0319782,120.934809,30.514,"百尺南路,近环城南路"
森松花园,2,5166.0,-0.0245487,120.589633,32.096776,华江大道
1号公馆,1,9493.0,-0.306215,120.589161,30.632833,圆明路403号
紫金艺境,49,10467.0,-0.0214208,120.79193500000001,30.734955,乌桥路100号
祥生悦澜湾,1168,12505.0,-0.059730399999999996,120.966466,30.536711999999998,城东路
吉明里,1,9977.0,0.0710793,120.74297299999999,30.762162,明月路207号
天润周庄,5,14311.0,-0.0125578,120.874302,31.124906,周商公路1号
百隆花园,1,10039.0,-0.0551737,120.786414,30.766253000000003,中环东路
青年公社,5,12771.0,-0.027583099999999996,120.80940700000001,31.329555,青丘街
望鹤苑,27,12000.0,0.06837610000000001,120.747374,30.747446999999998,中环南路
丹丘苑,1,10811.0,-0.00788259,120.895605,30.946793,西园路
爱尚公馆,36,7856.0,0.0386586,120.776996,30.792913000000002,"中环北路,近塘汇路"
星晨花园,1,7927.0,,120.70204299999999,30.502653999999996,海昌南路
九扬香郡,12,14430.0,-0.010231299999999999,120.938584,31.387076,前进西路1168号
兰亭御园,4,15210.0,0.0864483,120.914852,31.413793,林荫路777号
花样年别样城(南区),12,10872.0,0.027230400000000002,120.427145,31.229725,伍相路3号
新中国际,6,13301.0,0.350432,120.721019,30.787405,郎中桥路
东大街如意佳园,36,8364.0,-0.0119749,120.472706,32.558567,"凤山北路,近河滨东路"
毛纺新村,1,9733.0,,120.773721,30.758095,纺工路
塞纳蓝湾,93,11637.0,0.0172097,120.905387,30.823632,世纪大道
汇景公寓,2,10471.0,-0.183221,120.969399,31.366054,衡山路
明丰环湖花园(别墅),1,13114.0,,120.864245,31.042315999999996,城司路666号
嘉兴龙鼎万达广场,248,12183.0,0.015275899999999999,120.72472900000001,30.758614,龙凤路
九信公寓,1,7060.0,,120.755975,30.76042,禾兴南路，近环城南路
麟湖公园壹号,3,9158.0,-0.0409785,120.763834,30.833528,奥星路155号
丰泽湾花园别墅,66,17428.0,-0.00580286,120.938791,31.127482,锦商公路4781弄
国际中港城,6,10370.0,0.0378441,120.799201,30.744628000000002,广益路555号
春江花苑,12,2151.0,0.07572410000000002,120.58440700000001,32.111653999999994,纬八路
御上江南瑞园,15,10166.0,-0.0298927,120.825732,30.738053000000004,亚欧路656号
中山花园,1,8163.0,-0.162684,120.719598,30.763871,吴越路88号
金城花园,7,10903.0,0.0591875,120.52930400000001,31.882523,暨阳西路68号
东方名嘉(西区),22,11155.0,-0.0161694,120.934785,30.837153000000004,嘉善大道
大树花园(西区),4,10735.0,0.0375088,120.717151,30.767225,新秀路256号
玉澜花园(别墅),4,24386.0,-0.0196403,120.98186499999998,31.359259,"衡山路,近长江南路"
保利雅苑,7,22809.0,-0.285756,120.572718,31.294940000000004,玉山路38号
中南闻荷府,356,11204.0,0.0175812,120.72736699999999,30.880202,滨河东路
中南景苑,1,9666.0,-0.152618,120.699646,30.522568,硖南路
上城春天里,3,9634.0,-0.163022,120.922953,30.518983000000002,曲秀路336号
南桥温馨家园,1,8335.0,0.0638294,120.946248,30.875242999999998,外环东路
西门新村,1,10441.0,-0.265896,120.541308,31.872307,梁丰路688号
蓝光名仕公馆(别墅),1,9433.0,0.123649,120.70072900000001,30.751473999999998,文昌西路
南杨新村,1,6475.0,0.0837051,120.75268799999999,30.764197999999997,斜西街
蓝天嘉苑,4,9449.0,-0.0399064,119.882149,31.008665,画溪大道
南仓街小区,2,14094.0,-0.00815356,120.644244,31.317453999999998,仓街
苏州桃花源,5,41281.0,-0.0543604,120.69428700000002,31.297106,"高和路,近星波街"
涌鑫公寓,4,10086.0,0.150609,120.76104299999999,30.771155,彩虹街32号
滨江丽景,20,11466.0,-0.165733,120.976049,31.399132,永芳路
商盛秋居(北区),6,10051.0,-0.400068,120.93738700000002,30.864499,谈公北路
倚林佳园,1,10840.0,0.054474699999999994,120.919873,31.179927000000003,锦虬路
金盛园,2,13017.0,0.301724,120.702253,31.542909,民乐路21号
秀水瑞苑,2,6921.0,-0.00492752,120.624995,30.801292999999998,蓬莱路
月亮湾(别墅),2,11554.0,0.0050028,120.731047,31.263115999999997,康力大道588号
恒大绿洲,82,9013.0,-0.13105999999999998,120.76361000000001,30.822442,正原北路
和融优山美地公馆,1,17976.0,0.000917748,120.67104499999999,31.289971,独墅湖大道
金色港湾,14,11596.0,0.079854,120.99568799999999,31.395471999999998,桃花江路181号
豪得别墅,4,9590.0,-0.21003000000000002,120.64417900000001,31.770721999999996,凤恬路68号
中和新村,2,7517.0,0.0738916,120.91070900000001,31.181038,长寿路2号
常和景苑,3,8543.0,0.134456,120.924752,30.521733,曲秀路
万科金域缇香,15,9370.0,0.0462491,120.69769,30.790282,成秀路88号
南龙房开,15,7364.0,0.08958680000000001,120.84963,30.898276,兴洪路
新城天地,26,11322.0,0.00021323299999999998,120.976082,31.377858000000003,柏庐路
水云庄园,12,9260.0,-0.0991413,120.95171,30.546043,长安北路488号
青晨涵璧湾,59,19861.0,-0.00693621,120.984835,31.061093,练西公路3585弄
宏润花园,27,13786.0,0.30341999999999997,120.82168200000001,30.741504,亚欧路
云澜湾七里别墅,126,12832.0,0.038770099999999995,120.984242,30.819913,大云云澜路888号
旺家园,7,6952.0,0.270092,120.845425,30.913203000000003,洪兴路205号
宏和珈都,31,4475.0,,120.267702,32.670016,"文化路,近白古线"
嘉禾花园,3,17020.0,0.355579,120.99931299999999,31.41035,青阳北路138号
绿溪玫瑰园(北区),23,9240.0,0.00905935,120.75756100000001,30.743071999999998,会展路98号
天润尚院,154,14010.0,-0.016860299999999998,120.874324,31.126558000000003,周商公路1号
名典公寓,29,10649.0,0.116408,120.741301,30.765560999999998,中山东路1276号
洪兴国际广场,61,9097.0,0.00300726,120.703622,30.769045000000002,"洪兴路,近聚贤路"
都市文涛苑,7,8202.0,-0.23911500000000002,120.78419699999999,30.742898999999998,中环南路136号
荣盛香韵花苑,65,12919.0,-0.0139463,120.770778,30.780673999999998,凌塘路
西塘南巷4号院,1,21723.0,-0.21299400000000002,120.63271,31.279099,西塘南巷4号
佳源罗马都市,17,9856.0,0.08722619999999999,120.549718,30.637551000000002,复兴北路128号
桃李春风景苑,83,9255.0,-0.04364319999999999,120.79874699999999,30.345156,钱塘江路
朗诗国际街区,3,57350.0,0.00927441,120.74875800000001,31.311159000000004,津梁街8号
星城铭座,21,9318.0,-0.07727289999999999,120.49342800000001,31.245856,孙武路602号
大树英格澜,120,10266.0,-0.047320999999999995,120.788779,30.708394000000002,纺工路
琴川碧桂园,1,18974.0,-0.027124000000000002,120.791151,31.656791,金山路
大树绿苑(南区),1,9056.0,-0.0214535,120.83625500000001,30.822079,潭星路147号
中达美林(三期),4,10021.0,0.0472129,120.95893400000001,30.55242,丰潭路
阳光绿城,4,6135.0,-0.0465022,120.434297,31.950463,金厦路
紫薇花苑,2,14584.0,-0.0276736,120.45971000000002,31.430415000000004,御亭路
怡和园,41,8291.0,0.00042437800000000005,120.790902,30.755863,景宜路425号
新城香溢紫郡,5,8553.0,-0.0589962,120.849325,32.073347,通宁大道
东湖金悦,27,10168.0,-0.00399242,120.59246,30.6349,振兴东路329号
周庄CBH,17,18502.0,0.0495559,120.855411,31.120732,富贵路
怡景苑,1,8461.0,-0.00318096,120.748515,30.776253999999998,同乐路
星雅汇,32,10220.0,0.0139436,120.74729099999999,30.745040999999997,清华路245号
新锐公馆,53,9154.0,0.0246598,120.728574,30.732003000000002,骏力路137号
依云小区,6,7148.0,0.07974110000000001,120.72600200000001,30.807679999999998,胜利路2号
伊顿花园(别墅),17,24073.0,-0.010347,120.736549,31.313862,南施街1号
嘉城南都苑,47,10666.0,-0.0153299,120.742488,30.745082,城南路
江南明珠苑,10,12599.0,0.131416,120.982022,31.411384,长江北路198号
恒大御景,139,10807.0,-0.00723169,120.967946,30.544005,海兴东路
中楠锦绣嘉园,7,14413.0,-0.0565533,120.998493,31.4018,昆太路
仪亭人家,1,9109.0,0.0878417,120.870674,31.378636,君子亭路465号
湖滨雅园,2,15045.0,-0.03723,120.864851,31.032742,浦港路568号
中环广场,4,9107.0,-0.155832,120.741428,30.748205,"中环南路,越秀路"
西小区,25,12829.0,0.164159,120.686699,31.169109000000002,云梨路
赞成学仕苑,94,9347.0,-0.0716367,120.77802,30.747518,纺工路1166号
怡苑洋房,1,8484.0,-0.151552,120.940149,31.418135999999997,环庆路
金色佳苑,1,10892.0,-0.0829102,120.261647,30.865709000000003,大将路19号
金湖银滩,1,12284.0,-0.07239739999999999,120.87283000000001,31.482788,锦绣东路1号
旭辉百合宫馆,2,26720.0,-0.181418,120.524928,31.351166,新丰路
杉欣花园,48,8719.0,0.027465100000000003,120.98961200000001,31.393192,同丰西路
彩虹岛花苑(别墅),8,11215.0,-0.0510983,120.869267,31.060598,彩虹路2号
开元名都,96,10738.0,0.04546,120.67682099999999,30.498521999999998,江南大道2388号
衡山城,100,10381.0,-0.0394408,120.96143000000001,31.365346000000002,中华园路1518号
恒都香缇溪岸,22,10574.0,-0.0714364,119.66815,30.602096999999997,浒溪南路
锦隆佳园,1,8926.0,-0.10731700000000001,120.94226699999999,31.417999,寰庆路
首开太湖一号,2,12738.0,-0.00826298,120.608595,31.145687,高新路2999号
花园城,1,17529.0,-0.134499,120.56841000000001,31.864409000000002,沙洲东路
丁香花园,1,11581.0,0.309386,120.956501,31.408972,北门路386号
金凤城,11,9074.0,-0.0072768,120.80505900000001,30.339178000000004,凤凰路38号
三星苑,1,29600.0,-0.153024,120.66011499999999,31.325390000000002,现代大道
碧桂园滨湖城,11,11785.0,0.041451800000000004,120.345077,30.431458000000003,人民大道
圣日华庭,5,13216.0,0.336854,120.970902,30.914410999999998,姚庄大道58号
涵园,18,78259.0,1.20555,120.298926,31.085687,石公路9号
彩虹公寓,2,10187.0,0.248984,120.76768500000001,30.776128000000003,青龙街95号
菱香坊,2,10403.0,0.0174791,120.773559,30.753456,菱香路40
钻石公馆,1,13512.0,-0.187937,120.63222900000001,30.672841,齐宏路288号
日月星城,15,10657.0,-0.320643,120.98595,31.368201000000003,长江南路1138号
南洋公馆,1,4892.0,-0.09757710000000001,120.291574,30.614928000000003,南洋路
金泰花苑,1,9129.0,0.141198,120.971478,31.616011999999998,集贤路18号
白金公馆,4,9677.0,-0.007894199999999999,120.721116,30.502609999999997,"碧云南路,近城南大道"
枫景苑B区,7,9823.0,-0.0135154,120.962014,31.354442,雁荡山路
江南花苑,1,8937.0,0.00288646,120.89336499999999,32.016145,学田南路
九城嘉佳家,21,10348.0,0.07636130000000001,120.82216899999999,30.746977,亚欧路
明光和天下,1,8226.0,-0.0543225,120.607147,30.679038000000002,凯旋路
永福花园,15,7332.0,-0.047535900000000006,120.690279,30.53367,工人路365号
常熟玲珑花园(别墅),3,11522.0,0.0560617,120.85178300000001,31.561754999999998,金唐路128号
大成郡,1,26215.0,-0.074807,120.53536399999999,31.263886,金枫路980号
绿岛雅苑,4,9154.0,0.09998430000000001,120.55578700000001,30.654190000000003,庆丰北路
丽景花园,5,11051.0,-0.10309600000000001,120.99009199999999,31.39002,前进中路
九方城天玺,1,16611.0,-0.05078819999999999,120.96759499999999,31.412127,萧林东路
南湖星辰湾,2,9912.0,0.319063,120.77271299999998,30.789101000000002,锦绣路199号
花好月圆,36,16924.0,0.00650692,120.623815,31.379931,齐门北大街1259号
鸿翔书香苑,3,9941.0,-0.0442166,120.68047800000001,30.528316999999998,文宗路96号
天成丽景,1,9070.0,0.00784674,120.915856,31.505899,"中华路,近茆沙塘北路"
金色港湾,29,11776.0,-0.012400399999999999,120.45540600000001,30.454675,修川路
蓝天家园,33,10388.0,0.00343728,120.920354,30.835976000000002,体育南路855号
优优滨海,178,11796.0,0.00648464,120.96762700000001,30.546657,"盐北路,近滨海大道"
海宁百合新城(东区),2,9695.0,-0.366347,120.69414099999999,30.505745,文苑南路
老年公寓,11,6888.0,0.08604110000000001,120.74191299999998,30.780209999999997,东升中路
润园,2,37060.0,-0.17644100000000001,120.63893600000002,31.331256,百家巷32号
上郡花园,3,10153.0,0.08465419999999999,120.997197,31.272703999999997,"少卿西路,近宏洋路"
中山名都,7,10189.0,0.0304514,120.752605,30.769118,中山东路639号
赞成清华府邸,46,9371.0,0.0306033,120.74378200000001,30.744358000000002,城南路1038号
水韵金城,14,10076.0,-0.0131434,120.940995,30.882028000000002,木业大道643号
中栋金色家园,5,10674.0,-0.029195099999999998,120.702896,30.505193,新苑路
菊园一村,1,9322.0,-0.10916500000000001,120.96583100000001,31.400294,紫竹路
丹桂名园,1,6309.0,0.0276918,119.927989,30.998014,长吕大道
凤凰公寓,16,9810.0,-0.00536313,120.56990800000001,30.633805,"振兴东路,近人民路"
朗晴园,1,11553.0,-0.14418399999999998,120.940716,31.402579,虹桥路655号
丽水湾(东区),1,11029.0,0.00896533,120.96435600000001,31.243084000000003,商鞅湖路
旭辉御府,1,22477.0,0.17776,120.553522,31.322684999999996,长江路
曙光新村,1,27344.0,0.158667,120.63433799999999,31.320975,临顿路
金都佳苑,10,9981.0,-0.0446777,120.69761299999999,30.761722999999996,秀清路368号
海悦花园三区,1,22633.0,-0.242269,120.757098,31.324819,"钟园路,近琉璃街"
绿城悦庄,2,12277.0,0.520954,120.698283,30.75615,龙盛路
运杰龙馨园,1,12643.0,-0.0517047,120.92256699999999,32.026324,园林路
百合花园,81,9904.0,0.020387,120.563107,30.645698,中山东路
金凤城,6,8677.0,0.0117851,120.804814,30.33963,凤凰路38号
太湖纯水岸,14,13592.0,-0.152143,120.43117600000001,31.229758,伍相路1号
中南世纪花城三期,5,13411.0,-0.015345099999999999,120.921844,31.985459999999996,世纪大道
